FMID,MarketName,MarketNameAndState,Website,Facebook,FacebookClustered,FacebookUnclear,FacebookUsernameNoAt,FacebookUsernamesWithAt,FacebookUsernamesToURL,FacebookValidURLS,Twitter,TwitterClustered,TwitterUsernamesNoAt,TwitterUsernameWithAt,TwitterUsernameToUrls,TwitterValidUrls,Youtube,YoutubeAccountNames,YoutubeUsernames,YoutubeURLs,OtherMedia,OtherMediaCopy,Instagram,InstagramExtractUsername,InstagramAmbiguous,InstagramToManuallyClean,InstagramUsername,InstagramURLS,street,city,County,State,zip,Season1Date,Season1DateToConvert,Season1DateInvalid,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,updateYear
1019025,Oshkosh Farmers Market - Winter,Oshkosh Farmers Market - Winter | Wisconsin,http://www.OSFMI.com,Oshkosh Farmers Markets,Oshkosh Farmers Markets,Oshkosh Farmers Markets,,,,,,,,,,,,,,,,,,,,,,,108 W New York Ave,Oshkosh,Winnebago,Wisconsin,54901,11/03/2018 to 04/27/2019,,,Sat: 9:00 AM-12:30 PM;,,,,,,,-88.540001,44.033249,,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,3/23/2018 2:36:26 PM,2018-01-01T01:00:00Z
1002961,Oskaloosa Farmers Market I,Oskaloosa Farmers Market I | Iowa,http://www.hawkeye-re.com/farmersmarket/index.htm,,,,,,,,,,,,,,,,,,,,,,,,,,East side of Town Square,Oskaloosa,Mahaska,Iowa,52577,,,,,,,,,,,-92.641899,41.294601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 16 2010  4:41PM,2010-01-01T01:00:00Z
1002962,Oskaloosa Farmers Market II,Oskaloosa Farmers Market II | Iowa,http://www.hawkeye-re.com/farmersmarket/index.htm,,,,,,,,,,,,,,,,,,,,,,,,,,"High Ave. W., N. side of Hy-Vee Parking Lot",Oskaloosa,Mahaska,Iowa,52577,,,,,,,,,,,-92.649498,41.295101,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 16 2010  4:38PM,2010-01-01T01:00:00Z
1010506,Osma Acres Farmers Market,Osma Acres Farmers Market | Michigan,http://www.osmaacresfarm.com/,,,,,,,,,,,,,,,,,,,,,,,,,,53464 Osma Acres Road,Houghton ,Houghton,Michigan,49931,05/01/2014 to 12/01/2014,,,Mon: 2:00 PM-5:00 PM;Tue: 2:00 PM-5:00 PM;Thu: 3:00 PM-6:00 PM;Fri: 2:00 PM-5:00 PM;,,,,,,,-88.643082,47.192032,,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/18/2014 9:40:07 AM,2014-01-01T01:00:00Z
1002245,Ossipee Main Street  Farmers' Market,Ossipee Main Street  Farmers' Market | New Hampshire,http://www.ossipeemainstreet.org,https://www.facebook.com/pages/Ossipee-Main-Street-Program/474442479243245,https://www.facebook.com/pages/Ossipee-Main-Street-Program/474442479243245,,,,,https://www.facebook.com/pages/Ossipee-Main-Street-Program/474442479243245,,,,,,,,,,,,,,,,,,,15 Moultonville Road ,Center Ossipee,Carroll,New Hampshire,03814,07/12/2014 to 09/27/2014,,,Sat: 10:00 AM-1:00 PM;,,,,,,,-71.16494,43.75584,Other,N,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,3/31/2014 10:21:51 PM,2014-01-01T01:00:00Z
1003926,Osterville Farmers' Market,Osterville Farmers' Market | Massachusetts,http://www.OstervilleFarmersMarket.org,www.facebook.com/OstervilleFarmersMarket,www.facebook.com/OstervilleFarmersMarket,,,,,www.facebook.com/OstervilleFarmersMarket,,,,,,,,,,,,,,,,,,,155 West Bay Rd.,Osterville,Barnstable,Massachusetts,02655,06/19/2015 to 09/18/2015,,,Fri: 9:00 AM-1:00 PM;,,,,,,,-70.387299,41.624699,,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,3/19/2015 11:34:44 AM,2015-01-01T01:00:00Z
1011716,OSU-OKC Farmers Market,OSU-OKC Farmers Market | Oklahoma,http://www.osuokc.edu/farmersmarket/,https://www.facebook.com/osuokcfarmersmarket?ref=bookmarks,https://www.facebook.com/osuokcfarmersmarket?ref=bookmarks,,,,,https://www.facebook.com/osuokcfarmersmarket?ref=bookmarks,https://twitter.com/OSUOKCfrmrmrkt,https://twitter.com/OSUOKCfrmrmrkt,,,,https://twitter.com/OSUOKCfrmrmrkt,,,,,,,,,,,,,400 N Portland Ave,Oklahoma City,Oklahoma,Oklahoma,73107,09/01/2015 to 04/30/2016,,,Sat: 8:00 AM-1:00 PM;,05/04/2016 to 08/31/2016,Wed: 8:00 AM-1:00 PM;Sun: 8:00 AM-1:00 PM;,,,,,-97.581764,35.470024,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,10/21/2015 2:31:03 PM,2015-01-01T01:00:00Z
1019387,Oswego Country Market,Oswego Country Market | Illinois,https://www.oswegolandparkdistrict.org/programs-events/special-events/oswego-country-market/,https://www.facebook.com/OswegoCountryMarket/,https://www.facebook.com/OswegoCountryMarket/,,,,,https://www.facebook.com/OswegoCountryMarket/,,,,,,,,,,,,,,,,,,,15 Main Street,Oswego,Kendall,Illinois,60543,06/02/2019 to 09/29/2019,,,Sun: 9:00 AM-1:00 PM;,,,,,,,-88.351639,41.684727,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,2/11/2019 3:51:39 PM,2019-01-01T01:00:00Z
1004413,Oswego Farmers Market,Oswego Farmers Market | New York,,,,,,,,,,,,,,,,,,,,,,,,,,,West First Street,Oswego,Oswego,New York,13126,May to October,May to October,,Thu:4:30 pm - 8:30 pm;,,,,,,,-76.509605,43.454571,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,4/26/2012 1:50:08 PM,2012-01-01T01:00:00Z
1000245,Othello Farmers Market,Othello Farmers Market | Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,Pioneer Park,Othello,Adams,Washington,99344,,,,,,,,,,,-119.189,46.824501,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1016912,Otis Farmers Market,Otis Farmers Market | Massachusetts,,otisfarmersmarket@facebook,otisfarmersmarket@facebook,otisfarmersmarket@facebook,,,,,,,,,,,,,,,,,,,,,,,2000 East Otis Road,Otis,Berkshire,Massachusetts,01253,05/13/2017 to 10/07/2017,,,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.031944,42.171589,,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,4/11/2017 1:43:31 PM,2017-01-01T01:00:00Z
1009056,Otsego Farmers Market,Otsego Farmers Market | Michigan,,https://www.facebook.com/otsego.chamberofcommerce,https://www.facebook.com/otsego.chamberofcommerce,,,,,https://www.facebook.com/otsego.chamberofcommerce,,,,,,,,,,,,,,,,,,,M-89 and Kalamazoo Street,Otsego ,Alcona,Michigan,49078,05/01/2014 to 09/30/2014,,,Sat: 8:00 AM-1:00 PM;,,,,,,,-85.698311,42.460819,Other,N,Y,Y,Y,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,3/3/2014 1:17:11 PM,2014-01-01T01:00:00Z
1000290,Otsiningo Park Farmers' Market,Otsiningo Park Farmers' Market | New York,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Bevier St,Binghamton,Broome,New York,13905,May to November,May to November,,Sat:9:00 am - 1:00 pm;,,,,,,,-75.903099,42.126499,Local government building grounds,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/5/2011 8:25:08 AM,2011-01-01T01:00:00Z
1001856,Ottawa Area Chamber of Commerce Farmers Market,Ottawa Area Chamber of Commerce Farmers Market | Illinois,http://www.ottawadowntownmerchants.com,,,,,,,,,,,,,,,,,,,,,,,,,,100 Jackson Street,Ottawa,La Salle,Illinois,61350,,,,,,,,,,,-88.842102,41.349201,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 27 2010  2:18PM,2010-01-01T01:00:00Z
1006466,Ottawa Area Farmers Market,Ottawa Area Farmers Market | Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,Parking Lot at Main & Oak Streets,Ottawa,Putnam,Ohio,45875,May to October,May to October,,Sat:8:30 am - 12:00 pm;,,,,,,,-84.0476,41.019299,Private business parking lot,N,N,N,N,N,-,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/28/2011 9:25:30 AM,2011-01-01T01:00:00Z
1018016,Ottawa County Farmers Market,Ottawa County Farmers Market | Oklahoma,,Check us out on Facebook!,Check us out on Facebook!,Check us out on Facebook!,,,,,,,,,,,,,,,,,,,,,,,225 B St NW ,Miami,Ottawa,Oklahoma,74354,05/04/2017 to 10/05/2017,,,Thu: 4:00 PM-7:00 PM;,,,,,,,-94.880196,36.878838,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,5/24/2017 3:00:02 PM,2017-01-01T01:00:00Z
1001293,Ottawa Farmers Market,Ottawa Farmers Market | Kansas,http://www.visitottawakansas.com/agritourism.php,,,,,,,,,,,,,,,,,,,,,,,,,,Orscheln Parking Lot,Ottawa,Franklin,Kansas,66067,,,,,,,,,,,-95.267799,38.615601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1005127,Ottsville Farmers Market,Ottsville Farmers Market | Pennsylvania,http://www.ottsvillefarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,8230 Easton Road (Route 611),Ottsville,Bucks,Pennsylvania,18942,,,,,,,,,,,-75.172607,40.488941,Private business parking lot,Y,N,N,N,N,-,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,6/17/2013 3:16:18 PM,2013-01-01T01:00:00Z
1001255,Ottumwa Farmers Market,Ottumwa Farmers Market | Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quincy Place Mall, 1110 Quincy Ave.",Ottumwa,Wapello,Iowa,52501,,,,,,,,,,,-92.425903,41.015999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1002630,OU-Tulsa Farmers  Market,OU-Tulsa Farmers  Market | Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,4205 E 41st ST,Tulsa,Tulsa,Oklahoma,74135,"June 6, 2012 to August 15, 2012","June 6, 2012 to August 15, 2012",,Mon:10:00 am - 1:00 pm;,,,,,,,-95.923302,36.1022,Educational institution,N,N,N,N,N,-,N,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/13/2011 2:21:17 PM,2011-01-01T01:00:00Z
1003377,Our Local Bounty Farmers Market at St. Thomas Church,Our Local Bounty Farmers Market at St. Thomas Church | Maryland,http://www.stthomascroom.org,https://www.facebook.com/pages/Our-Local-Bounty-Farmers-Market/25568128778935?ref=stream&hc_location=stream,https://www.facebook.com/pages/Our-Local-Bounty-Farmers-Market/25568128778935?ref=stream&hc_location=stream,,,,,https://www.facebook.com/pages/Our-Local-Bounty-Farmers-Market/25568128778935?ref=stream&hc_location=stream,,,,,,,,,,,,,,,,,,,14300 St. Thomas Church Road,Upper Marlboro,Prince George's,Maryland,20772,06/06/2015 to 09/26/2015,,,Sat: 8:00 AM-12:00 PM;,,,,,,,-76.758911,38.748199,,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,6/19/2015 4:30:20 PM,2015-01-01T01:00:00Z
1005607,Our Valley Community Farmers' Market,Our Valley Community Farmers' Market | New York,http://www.ourvalleycfm.org,,,,,,,,,,,,,,,,,,,,,,,,,,18 Brimmer Farm Road,Berlin,Rensselaer,New York,12022,"June 20, 2012 to September 2, 2012","June 20, 2012 to September 2, 2012",,Wed:3:00 PM - 6:00 PM;sun:11:00 AM - 2:00 PM;,,,,,,,-73.372528,42.717857,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,-,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/23/2012 8:13:47 PM,2012-01-01T01:00:00Z
1000315,Ouray Farmers' Market,Ouray Farmers' Market | Colorado,http://www.ourayfarmersmarket.org,,,,,,,,,,,,,,,,,,,,,,,,,,Ouray Elks Centennial Park,Ouray,Ouray,Colorado,,,,,,,,,,,,-107.672,38.021999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1005659,Out to Lunch Farmers Market-Worcester Common,Out to Lunch Farmers Market-Worcester Common | Massachusetts,http://www.outtolunchworcester.com,www.facebook.com/OutToLunchConcertSeries,www.facebook.com/OutToLunchConcertSeries,,,,,www.facebook.com/OutToLunchConcertSeries,,,,,,,WorcesterEvents,,WorcesterEvents,https://youtube.com/user/WorcesterEvents,,,,,,,,,455 Main St.-Worcester Common behind City Hall,Worcester,Worcester,Massachusetts,01608,06/20/2013 to 08/29/2013,,,Thu: 11:00 AM-2:00 PM;,,,,,,,-71.800911,42.262272,Local government building grounds,N,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/17/2013 4:05:02 PM,2013-01-01T01:00:00Z
1005318,Overbrook Farms Farmers' Market,Overbrook Farms Farmers' Market | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/overbrook,,,,,,,,,,,,,,,,,,,,,,,,,,Lancaster and City Avenues,Philadelphia,Philadelphia,Pennsylvania,19131,06/01/2015 to 11/01/2015,,,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.253998,39.9883,,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 1:49:28 PM,2015-01-01T01:00:00Z
1001272,Overland Farmer's Market 63114,Overland Farmer's Market 63114 | Missouri,http://www.overlandfarmersmarket.com,https://www.facebook.com/OverlandFarmersMarket?ref=br_tf,https://www.facebook.com/OverlandFarmersMarket?ref=br_tf,,,,,https://www.facebook.com/OverlandFarmersMarket?ref=br_tf,,,,,,,,,,,,,,,,,,,2500 Woodson Road,Overland,St. Louis,Missouri,63114,05/10/2014 to 10/25/2014,,,Sun: 8:00 AM-12:30 PM;,,,,,,,-90.36187,38.702457,Local government building grounds,N,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/25/2014 8:51:43 AM,2014-01-01T01:00:00Z
1005133,Overland Park Farmers' Market,Overland Park Farmers' Market | Kansas,http://www.opkansas.org/things-to-see-and-do/farmers-market/,https://www.facebook.com/DowntownOverlandParkFarmersMarket,https://www.facebook.com/DowntownOverlandParkFarmersMarket,,,,,https://www.facebook.com/DowntownOverlandParkFarmersMarket,,,,,,,,,,,https://instagram.com/opfarmersmarket/,https://instagram.com/opfarmersmarket/,https://instagram.com/opfarmersmarket/,,,,,https://instagram.com/opfarmersmarket/,7950 Marty,Overland Park,Johnson,Kansas,66204,04/09/2016 to 12/03/2016,,,Sat: 7:00 AM-1:00 PM;,05/18/2016 to 09/28/2016,Wed: 7:30 AM-1:00 PM;,,,,,-94.670036,38.98473,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,5/10/2016 12:05:25 PM,2016-01-01T01:00:00Z
1009286,Overton Farmers Market ,Overton Farmers Market  | Nebraska,http://www.localharvest.org/overton-farmers-market-M58847,,,,,,,,,,,,,,,,,,,,,,,,,,Highway 30 and C street,Overton,,Nebraska,68863,,,,,,,,,,,-99.537804,40.7374,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1011684,Overton Park Community Farmers Market,Overton Park Community Farmers Market | Tennessee,http://www.overtonparkcfm.org,www.facebook.com/overtonparkcfm,www.facebook.com/overtonparkcfm,,,,,www.facebook.com/overtonparkcfm,twitter.com/overtonparkcfm,twitter.com/overtonparkcfm,,,,twitter.com/overtonparkcfm,,,,,,,,,,,,,389 East Parkway,Memphis ,Shelby,Tennessee,38112,09/03/2015 to 10/29/2015,,,Thu: 3:00 PM-7:00 PM;,04/07/2016 to 10/27/2016,Thu: 3:00 PM-7:00 PM;,04/06/2017 to 10/26/2017,Thu: 3:00 PM-7:00 PM;,,,-89.983002,35.147083,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,6/28/2016 1:14:28 PM,2016-01-01T01:00:00Z
1009181,Owasso Farmers' Market ,Owasso Farmers' Market  | Oklahoma,http://www.owassofarmersmarket.com/,https://www.facebook.com/Owasso.Farmers.Market,https://www.facebook.com/Owasso.Farmers.Market,,,,,https://www.facebook.com/Owasso.Farmers.Market,,,,,,,,,,,,,,,,,,,8300 North Owasso Expressway,Owasso,,Oklahoma,74055,,,,,,,,,,,-95.848503,36.2733,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1011541,Owego Marketplace Farmers' Market,Owego Marketplace Farmers' Market | New York,,https://www.facebook.com/OwegoFarmtoForkEveningMarket,https://www.facebook.com/OwegoFarmtoForkEveningMarket,,,,,https://www.facebook.com/OwegoFarmtoForkEveningMarket,,,,,,,,,,,,,,,,,,,200 Front St,Owego,Tioga,New York,13827,06/18/2015 to 09/24/2015,,,Thu: 4:00 PM-7:00 PM;,,,,,,,-76.2603,42.102531,,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,7/28/2015 6:09:55 PM,2015-01-01T01:00:00Z
1012782,Owen County Farm and Craft Market,Owen County Farm and Craft Market | Kentucky,,https://www.facebook.com/owencountyfarmandcraftmarket/,https://www.facebook.com/owencountyfarmandcraftmarket/,,,,,https://www.facebook.com/owencountyfarmandcraftmarket/,,,,,,,,,,,,,,,,,,,430 Roland Avenue,Owenton,Owen,Kentucky,40359,05/13/2016 to 10/28/2016,,,Fri: 10:00 AM-1:00 PM;,,,,,,,-84.841835,38.546501,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,8/11/2016 4:18:54 PM,2016-01-01T01:00:00Z
1008048,Owen County Farmers' Market,Owen County Farmers' Market | Indiana,http://www.owencountyfarmersmarket.com/,https://www.facebook.com/owencountyfarmersmarket,https://www.facebook.com/owencountyfarmersmarket,,,,,https://www.facebook.com/owencountyfarmersmarket,,,,,,,,,,,,,,,,,,,459 W Morgan St,Spencer,Owen,Indiana,47460,05/03/2014 to 10/11/2014,,,Sat: 8:30 AM-12:30 PM;,05/04/2013 to 10/19/2013,Sat: 8:00 AM-12:00 PM;,,,,,-86.768539,39.287151,,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,2/20/2015 9:19:55 AM,2015-01-01T01:00:00Z
1004994,Owen Farmers Market,Owen Farmers Market | Wisconsin,http://www.clark-cty-wi.org,,,,,,,,,,,,,,,,,,,,,,,,,,"Old School, Highway X",Owen,Clark,Wisconsin,54498,June to October,June to October,,Sat:8:00 AM - 12:00 PM;,,,,,,,-90.563202,44.947899,Other,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/25/2012 2:51:31 PM,2012-01-01T01:00:00Z
1004078,Owensboro Regional Farmers' Market,Owensboro Regional Farmers' Market | Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,2818 New Hartford Road,Owensboro,Daviess,Kentucky,42303,,,,,,,,,,,-87.097504,37.745499,Private business parking lot,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/18/2013 10:04:53 AM,2013-01-01T01:00:00Z
1008671,Owensville Farmers' Market,Owensville Farmers' Market | Missouri,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2038,,,,,,,,,,,,,,,,,,,,,,,,,,Highway 19,Owensville,Gasconade,Missouri,65453,05/01/2013 to 09/28/2013,,,Wed: 2:00 AM-5:00 PM;Sat: 7:00 AM-11:00 AM;,,,,,,,-91.487221,38.352367,Local government building grounds,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 2:36:55 PM,2013-01-01T01:00:00Z
1005054,Owings Mills Farmers' Market,Owings Mills Farmers' Market | Maryland,http://www.owingsmillsfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,3506 Gwynnbrook Avenue,Owings Mills,Baltimore,Maryland,21117,June to October,June to October,,sun:8:30 AM - 2:00 PM;,,,,,,,-76.770691,39.445915,Other,N,Y,N,Y,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,4/30/2012 2:11:24 PM,2012-01-01T01:00:00Z
1005507,Owosso Artisan Market,Owosso Artisan Market | Michigan,http://www.owossoartisanmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,Washington & Main,Owosso,Shiawassee,Michigan,48867,,,,,,,,,,,-84.170998,42.997299,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 28 2010 11:20AM,2010-01-01T01:00:00Z
1004584,Owosso Farmers Market,Owosso Farmers Market | Michigan,http://www.OwossoFarmersMarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,191 N. Water St.,Owosso,Shiawassee,Michigan,48867,,,,,,,,,,,-84.173203,42.998402,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  3 2010 12:55PM,2010-01-01T01:00:00Z
1008743,Owsley County Farmers Market,Owsley County Farmers Market | Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,Owsley County High School Farm Shepherds Lane,Booneville ,Owsley,Kentucky,41314,06/03/2013 to 10/25/2013,,,Tue: 8:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-83.666924,37.475304,Educational institution,N,Y,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/28/2013 11:25:17 AM,2013-01-01T01:00:00Z
1005308,Oxford Circle Farmers' Market,Oxford Circle Farmers' Market | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/oxford-circle,,,,,,,,,,,,,,,,,,,,,,,,,,900 East Howell Street,Philadelphia,Philadelphia,Pennsylvania,19149,06/01/2015 to 11/01/2015,,,Thu: 2:00 PM-6:00 PM;,,,,,,,-75.090263,40.037739,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 2:32:38 PM,2015-01-01T01:00:00Z
1009922,Oxford City Market ,Oxford City Market  | Mississippi,http://oxfordcitymarket.com/,https://www.facebook.com/OxfordCityMarket,https://www.facebook.com/OxfordCityMarket,,,,,https://www.facebook.com/OxfordCityMarket,https://twitter.com/OXCityMarket,https://twitter.com/OXCityMarket,,,,https://twitter.com/OXCityMarket,,,,,,,,,,,,,2650 West Oxford Loop,Oxford,Lafayette,Mississippi,38655,04/22/2014 to 11/28/2014,,,Tue: 3:00 PM-6:30 PM;,,,,,,,-89.570946,34.365051,Other,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,4/14/2014 11:13:29 AM,2014-01-01T01:00:00Z
1004212,Oxford Farmers Market,Oxford Farmers Market | North Carolina,,https://www.facebook.com/OxfordMarket,https://www.facebook.com/OxfordMarket,,,,,https://www.facebook.com/OxfordMarket,,,,,,,,,,,,,,,,,,,Corner of Lanier and McClanahan Streets,Oxford,Granville,North Carolina,27565,04/18/2015 to 11/12/2016,,,Wed: 8:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-78.586617,36.314827,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2016 1:04:33 PM,2016-01-01T01:00:00Z
1001894,OXFORD FARMERS MARKET,OXFORD FARMERS MARKET | Massachusetts,http://www.Oxfordcommunitycenter.fmweb.org,,,,,,,,,,,,,,,,,,,,,,,,,,Town Common,Oxford,Worcester,Massachusetts,01540,July to September,July to September,,Sat:9:00 am - 1:00 pm;,,,,,,,-71.863899,42.120201,Local government building grounds,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/4/2011 4:44:58 PM,2011-01-01T01:00:00Z
